% isAttack tcpFlood:	444
% isAttack normal:	1333
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,25,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_rerror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,296,222,100,100,0,slowRead
tcp,OTH,99,175,50,50,0,slowHeaders
tcp,OTH,60,831,43,43,0,slowRead
tcp,OTH,60,1071,49,49,0,slowRead
tcp,OTH,117,149,50,50,0,slowRead
tcp,S1,370,308,99,99,0,slowHeaders
tcp,OTH,60,764,30,30,0,slowBody
tcp,S1,370,43,100,100,0,slowHeaders
tcp,S1,370,424,100,100,0,slowRead
tcp,OTH,129,41,55,55,0,slowBody
tcp,S1,222,255,99,99,0,slowHeaders
tcp,OTH,60,669,71,71,0,slowRead
tcp,OTH,94,214,50,50,0,slowHeaders
tcp,S1,222,808,100,100,0,slowRead
tcp,OTH,87,35,60,60,0,slowBody
tcp,S1,370,115,100,100,0,slowHeaders
tcp,S1,370,237,100,100,0,slowHeaders
tcp,OTH,60,505,83,83,0,slowRead
tcp,S1,370,396,100,100,0,slowHeaders
tcp,OTH,60,807,34,34,0,slowBody
tcp,S1,296,62,63,63,0,slowRead
tcp,OTH,60,899,45,45,0,slowRead
tcp,S1,222,660,100,100,0,slowBody
tcp,OTH,93,60,50,50,0,slowHeaders
tcp,OTH,114,244,50,50,0,slowRead
tcp,S1,370,90,100,100,0,slowHeaders
tcp,RSTO,1134,138,100,100,0,slowBody
tcp,OTH,96,205,52,52,0,slowRead
tcp,OTH,94,52,52,52,0,slowBody
tcp,S1,296,817,100,100,0,slowBody
tcp,OTH,189,73,81,81,0,slowBody
tcp,OTH,60,695,48,48,0,slowHeaders
tcp,S1,964,715,100,100,0,slowRead
tcp,S1,296,592,100,100,0,slowHeaders
tcp,S1,370,253,100,100,0,slowBody
tcp,OTH,116,49,56,56,0,slowBody
tcp,RSTO,972,56,57,57,0,slowHeaders
tcp,OTH,60,691,57,57,0,slowRead
tcp,OTH,260,285,50,50,0,slowBody
tcp,S1,773,108,96,95,0,slowBody
tcp,OTH,60,585,14,14,0,slowHeaders
tcp,S1,296,176,100,100,0,slowRead
tcp,S1,74,463,100,100,0,slowBody
tcp,RSTO,995,392,100,100,0,slowHeaders
tcp,S1,370,284,100,100,0,slowHeaders
tcp,S1,148,120,100,100,0,slowBody
tcp,RSTO,910,344,100,100,0,slowBody
tcp,RSTO,1644,284,100,100,0,slowRead
tcp,S1,370,331,100,100,0,slowHeaders
tcp,OTH,60,926,50,50,0,slowHeaders
tcp,S1,370,633,100,100,0,slowHeaders
tcp,S1,583,77,89,88,0,slowHeaders
tcp,S1,370,250,100,100,0,slowRead
tcp,OTH,95,194,50,50,0,slowHeaders
tcp,OTH,66,295,58,58,0,slowBody
tcp,S2,5053,520,100,100,0,slowBody
tcp,OTH,525,6,80,80,0,slowRead
tcp,S1,296,135,100,100,0,slowBody
tcp,S1,296,683,100,100,0,slowBody
tcp,RSTO,906,82,92,92,0,slowHeaders
tcp,S1,222,905,100,100,0,slowRead
tcp,OTH,102,79,50,50,0,slowRead
tcp,S1,400,124,99,99,0,slowHeaders
tcp,S1,370,141,100,100,0,slowRead
tcp,OTH,82,205,50,50,0,slowBody
tcp,OTH,525,5,52,52,0,slowRead
tcp,S1,370,539,100,100,0,slowRead
tcp,S1,370,294,100,100,0,slowHeaders
tcp,OTH,86,157,50,50,0,slowBody
tcp,OTH,66,455,86,86,0,slowRead
tcp,S1,370,631,100,100,0,slowHeaders
tcp,S1,148,320,99,98,0,slowRead
tcp,OTH,66,605,89,89,0,slowRead
tcp,S1,222,924,100,100,0,slowBody
tcp,OTH,96,162,50,50,0,slowRead
tcp,OTH,170,87,95,95,0,slowBody
tcp,S1,665,194,100,100,0,slowHeaders
tcp,S1,370,43,100,100,0,slowBody
tcp,OTH,60,894,47,47,0,slowHeaders
tcp,S1,370,32,100,100,0,slowBody
tcp,OTH,60,730,47,47,0,slowRead
tcp,S1,148,172,100,100,0,slowRead
tcp,OTH,60,990,50,50,0,slowRead
tcp,S1,621,595,99,99,0,slowRead
tcp,OTH,106,270,50,50,0,slowHeaders
tcp,S1,296,4,100,100,0,slowBody
tcp,RSTO,1139,534,100,100,0,slowRead
tcp,S1,370,968,100,100,0,slowRead
tcp,RSTO,1028,121,100,100,0,slowHeaders
tcp,OTH,60,8,57,57,0,slowBody
tcp,OTH,60,482,81,81,0,slowBody
tcp,S1,370,302,100,100,0,slowHeaders
tcp,S1,296,623,100,100,0,slowRead
tcp,S1,370,338,100,100,0,slowHeaders
tcp,OTH,60,1028,49,49,0,slowBody
tcp,OTH,60,386,89,89,0,slowRead
tcp,S1,774,124,100,100,0,slowHeaders
tcp,OTH,461,3,34,34,0,slowBody
tcp,S1,370,239,100,100,0,slowBody
tcp,OTH,60,741,47,47,0,slowBody
tcp,S1,400,144,99,99,0,slowHeaders
tcp,S1,74,767,100,100,0,slowRead
tcp,OTH,60,921,15,15,0,slowRead
tcp,OTH,60,860,48,48,0,slowHeaders
tcp,OTH,60,951,32,32,0,slowRead
tcp,OTH,107,31,39,39,0,slowRead
tcp,S1,665,379,100,100,0,slowHeaders
tcp,OTH,410,25,66,66,0,slowHeaders
tcp,RSTO,1051,56,83,82,0,slowHeaders
tcp,OTH,66,409,84,84,0,slowRead
tcp,OTH,66,422,100,100,0,slowHeaders
tcp,OTH,60,738,51,51,0,slowHeaders
tcp,OTH,353,7,7,7,0,slowHeaders
tcp,RSTO,3430,409,100,100,0,slowRead
tcp,OTH,119,64,50,50,0,slowRead
tcp,OTH,54,31,51,51,0,slowRead
tcp,S1,836,428,100,100,0,slowRead
tcp,OTH,80,53,50,50,0,slowBody
tcp,S1,296,651,100,100,0,slowBody
tcp,OTH,113,128,50,50,0,slowRead
tcp,OTH,66,342,77,77,0,slowBody
tcp,S1,370,230,100,100,0,slowHeaders
tcp,S1,370,184,100,100,0,slowHeaders
tcp,OTH,116,275,50,50,0,slowBody
tcp,S1,296,540,100,100,0,slowRead
tcp,OTH,102,89,50,50,0,slowRead
tcp,S1,296,679,100,100,0,slowBody
tcp,OTH,54,3,3,3,0,slowHeaders
tcp,RSTO,911,68,85,84,0,slowRead
tcp,RSTO,1069,1,45,44,0,slowHeaders
tcp,S1,296,618,100,100,0,slowHeaders
tcp,RSTO,909,422,100,100,0,slowRead
tcp,OTH,60,922,46,46,0,slowRead
tcp,OTH,114,66,50,50,0,slowBody
tcp,OTH,525,280,50,50,0,slowBody
tcp,S1,796,222,100,100,0,slowRead
tcp,OTH,66,454,89,89,0,slowRead
tcp,OTH,60,1187,57,57,0,slowRead
tcp,S1,148,14,99,99,0,slowRead
tcp,RSTO,1131,337,100,100,0,slowRead
tcp,S1,370,568,100,100,0,slowBody
tcp,S1,370,927,100,100,0,slowRead
tcp,S1,370,532,99,99,0,slowBody
tcp,S1,665,197,100,100,0,slowHeaders
tcp,RSTO,932,163,100,100,0,slowHeaders
tcp,S1,370,127,100,100,0,slowHeaders
tcp,S1,74,427,100,100,0,slowHeaders
tcp,S1,148,238,99,98,0,slowRead
tcp,OTH,66,301,61,61,0,slowBody
tcp,S1,148,342,100,100,0,slowBody
tcp,S1,74,281,100,100,0,slowBody
tcp,S1,370,430,100,100,0,slowBody
tcp,OTH,66,466,80,80,0,slowBody
tcp,RSTO,940,138,100,100,0,slowHeaders
tcp,OTH,94,125,50,50,0,slowRead
tcp,OTH,89,7,10,10,0,slowBody
tcp,OTH,117,65,50,50,0,slowHeaders
tcp,OTH,105,264,50,50,0,slowHeaders
tcp,RSTO,1308,544,100,100,0,slowRead
tcp,RSTO,1131,294,100,100,0,slowRead
tcp,S1,296,414,100,100,0,slowBody
tcp,OTH,60,904,45,45,0,slowRead
tcp,S1,74,169,100,100,0,slowHeaders
tcp,OTH,60,658,52,52,0,slowBody
tcp,S1,296,418,100,100,0,slowBody
tcp,OTH,60,1026,50,50,0,slowBody
tcp,RSTO,1095,128,100,100,0,slowBody
tcp,S1,370,224,100,100,0,slowBody
tcp,RSTO,1132,146,100,100,0,slowHeaders
tcp,S1,148,655,100,100,0,slowBody
tcp,OTH,66,445,86,86,0,slowRead
tcp,OTH,108,82,50,50,0,slowHeaders
tcp,S1,370,6,100,100,0,slowBody
tcp,S1,370,593,100,100,0,slowHeaders
tcp,RSTO,1131,246,100,100,0,slowRead
tcp,S1,296,472,100,100,0,slowBody
tcp,OTH,60,608,37,37,0,slowHeaders
tcp,S1,370,22,100,100,0,slowHeaders
tcp,RSTO,1120,137,100,100,0,slowBody
tcp,S1,74,548,99,99,0,slowHeaders
tcp,S1,296,476,100,100,0,slowHeaders
tcp,S1,296,341,100,100,0,slowBody
tcp,RSTO,1300,361,100,100,0,slowRead
tcp,S1,296,28,29,29,0,slowRead
tcp,S1,757,149,100,100,0,slowHeaders
tcp,S1,296,358,100,100,0,slowRead
tcp,S1,148,215,100,100,0,slowHeaders
tcp,OTH,66,384,84,84,0,slowRead
tcp,RSTO,896,298,99,99,0,slowBody
tcp,S1,296,311,100,100,0,slowBody
tcp,OTH,60,742,55,55,0,slowHeaders
tcp,RSTO,1055,93,97,97,0,slowHeaders
tcp,S1,74,68,89,88,0,slowBody
tcp,S1,578,123,99,99,0,slowHeaders
tcp,S1,370,305,100,100,0,slowBody
tcp,RSTO,1011,6,6,6,0,slowBody
tcp,OTH,60,612,87,87,0,slowHeaders
tcp,OTH,60,1057,53,53,0,slowHeaders
tcp,S1,370,235,99,99,0,slowBody
tcp,S1,370,348,100,100,0,slowHeaders
tcp,OTH,87,139,50,50,0,slowRead
tcp,OTH,60,595,18,18,0,slowHeaders
tcp,OTH,104,286,50,50,0,slowRead
tcp,OTH,88,245,50,50,0,slowRead
tcp,OTH,100,136,50,50,0,slowHeaders
tcp,OTH,60,901,35,35,0,slowRead
tcp,S1,148,363,100,100,0,slowRead
tcp,OTH,66,286,52,52,0,slowBody
tcp,RSTO,1139,529,100,100,0,slowRead
tcp,RSTO,1076,7,8,8,0,slowHeaders
tcp,S1,74,86,96,95,0,slowBody
tcp,S1,296,80,100,100,0,slowBody
tcp,OTH,60,1139,47,47,0,slowRead
tcp,S1,296,89,90,90,0,slowRead
tcp,S1,370,489,100,100,0,slowHeaders
tcp,S1,370,771,100,100,0,slowHeaders
tcp,OTH,54,4,4,4,0,slowBody
tcp,S1,296,731,100,100,0,slowBody
tcp,OTH,95,143,50,50,0,slowRead
tcp,S1,370,699,100,100,0,slowRead
tcp,OTH,104,59,50,50,0,slowRead
tcp,S1,296,409,100,100,0,slowBody
tcp,S1,621,781,100,100,0,slowRead
tcp,S1,773,176,100,100,0,slowBody
tcp,RSTO,1131,249,100,100,0,slowRead
tcp,OTH,89,18,26,26,0,slowRead
tcp,S1,296,658,100,100,0,slowBody
tcp,OTH,94,110,50,50,0,slowBody
tcp,S1,74,434,98,98,0,slowRead
tcp,S1,370,253,100,100,0,slowBody
tcp,OTH,111,51,50,50,0,slowHeaders
tcp,RSTO,1078,170,100,100,0,slowRead
tcp,S1,370,666,100,100,0,slowBody
tcp,OTH,112,166,50,50,0,slowBody
tcp,S1,370,23,100,100,0,slowRead
tcp,S1,148,206,100,100,0,slowBody
tcp,RSTO,874,130,100,100,0,slowHeaders
tcp,OTH,83,76,50,50,0,slowHeaders
tcp,S1,296,187,100,100,0,slowBody
tcp,S1,296,39,100,100,0,slowRead
tcp,RSTO,882,166,99,99,0,slowBody
tcp,OTH,60,1094,51,51,0,slowBody
tcp,S1,296,173,100,100,0,slowRead
tcp,OTH,60,864,50,50,0,slowRead
tcp,S1,370,327,99,99,0,slowBody
tcp,S1,370,397,100,100,0,slowHeaders
tcp,OTH,96,50,57,57,0,slowHeaders
tcp,OTH,101,27,53,53,0,slowBody
tcp,S1,296,411,100,100,0,slowBody
tcp,S1,296,49,50,50,0,slowRead
tcp,S1,296,677,100,100,0,slowRead
tcp,S1,74,118,100,100,0,slowBody
tcp,S1,296,151,100,100,0,slowBody
tcp,OTH,60,25,59,59,0,slowRead
tcp,S1,296,91,100,100,0,slowRead
tcp,S1,968,21,56,55,0,slowRead
tcp,S1,370,851,100,100,0,slowRead
tcp,S1,370,226,100,100,0,slowHeaders
tcp,OTH,60,857,28,28,0,slowRead
tcp,S1,296,331,100,100,0,slowRead
tcp,S1,296,348,100,100,0,slowRead
tcp,S1,222,979,100,100,0,slowBody
tcp,S1,74,719,100,100,0,slowBody
tcp,OTH,60,589,12,12,0,slowHeaders
tcp,OTH,119,594,74,74,0,slowRead
tcp,S1,74,26,72,71,0,slowBody
tcp,OTH,108,283,50,50,0,slowRead
tcp,OTH,60,665,72,72,0,slowBody
tcp,S1,222,79,97,97,0,slowRead
tcp,S1,370,259,100,100,0,slowBody
tcp,OTH,66,409,100,100,0,slowHeaders
tcp,S1,370,354,100,100,0,slowBody
tcp,RSTO,886,129,100,100,0,slowHeaders
tcp,OTH,94,220,50,50,0,slowHeaders
tcp,S1,296,209,100,100,0,slowRead
tcp,OTH,60,792,49,49,0,slowHeaders
tcp,OTH,60,888,53,53,0,slowHeaders
tcp,S1,296,665,100,100,0,slowRead
tcp,S1,148,440,100,100,0,slowBody
tcp,OTH,60,865,50,50,0,slowRead
tcp,OTH,95,276,50,50,0,slowRead
tcp,S1,296,615,100,100,0,slowRead
tcp,S1,370,372,100,100,0,slowBody
tcp,S1,1127,203,99,99,0,slowHeaders
tcp,OTH,60,1120,53,53,0,slowRead
tcp,OTH,104,123,50,50,0,slowHeaders
tcp,OTH,97,38,76,76,0,slowRead
tcp,OTH,66,454,80,80,0,slowBody
tcp,S1,148,97,100,100,0,slowRead
tcp,S1,370,729,100,100,0,slowRead
tcp,RSTO,909,447,100,100,0,slowRead
tcp,OTH,66,553,86,86,0,slowBody
tcp,OTH,113,151,50,50,0,slowRead
tcp,OTH,105,136,50,50,0,slowBody
tcp,S1,370,422,100,100,0,slowHeaders
tcp,S1,649,144,100,100,0,slowBody
tcp,OTH,66,475,90,90,0,slowRead
tcp,S2,2695,363,100,100,0,slowBody
tcp,OTH,66,440,85,85,0,slowRead
tcp,OTH,104,223,50,50,0,slowBody
tcp,OTH,89,71,50,50,0,slowRead
tcp,OTH,60,5,64,64,0,slowHeaders
tcp,OTH,114,259,50,50,0,slowBody
tcp,S1,222,655,100,100,0,slowHeaders
tcp,S1,148,18,100,100,0,slowRead
tcp,OTH,54,7,25,25,0,slowHeaders
tcp,OTH,60,545,79,79,0,slowRead
tcp,S1,148,101,100,100,0,slowHeaders
tcp,S1,140,132,100,100,0,slowBody
tcp,RSTO,985,335,100,100,0,slowHeaders
tcp,S1,74,219,100,100,0,slowBody
tcp,S1,370,265,99,99,0,slowBody
tcp,OTH,60,4,62,62,0,slowBody
tcp,S1,370,635,100,100,0,slowRead
tcp,S1,953,732,100,100,0,slowRead
tcp,S1,296,536,99,99,0,slowHeaders
tcp,S1,296,291,100,100,0,slowBody
tcp,RSTO,1024,100,100,100,0,slowHeaders
tcp,OTH,110,76,50,50,0,slowHeaders
tcp,S1,296,618,100,100,0,slowRead
tcp,OTH,82,114,50,50,0,slowRead
tcp,OTH,60,1026,49,49,0,slowRead
tcp,S2,1519,437,100,100,0,slowBody
tcp,S1,370,307,100,100,0,slowHeaders
tcp,S1,296,663,100,100,0,slowRead
tcp,S1,148,593,100,100,0,slowBody
tcp,S1,74,664,100,100,0,slowRead
tcp,S1,370,457,99,99,0,slowRead
tcp,S1,370,658,100,100,0,slowRead
tcp,OTH,66,476,89,89,0,slowBody
tcp,OTH,60,951,53,53,0,slowBody
tcp,OTH,60,968,46,46,0,slowBody
tcp,S1,296,742,100,100,0,slowBody
tcp,OTH,60,795,37,37,0,slowBody
tcp,OTH,98,251,50,50,0,slowHeaders
tcp,S1,370,8,100,100,0,slowBody
tcp,OTH,86,228,50,50,0,slowBody
tcp,RSTO,1100,80,93,93,0,slowRead
tcp,S1,296,231,100,100,0,slowBody
tcp,S1,296,353,100,100,0,slowBody
tcp,S1,296,956,100,100,0,slowBody
tcp,S1,370,264,100,100,0,slowHeaders
tcp,OTH,626,6,58,58,0,slowRead
tcp,S1,148,90,100,100,0,slowBody
tcp,OTH,103,228,50,50,0,slowRead
tcp,S1,370,455,100,100,0,slowBody
tcp,S1,296,224,100,100,0,slowBody
tcp,OTH,173,196,100,100,0,slowBody
tcp,S1,148,414,100,100,0,slowBody
tcp,S1,370,349,100,100,0,slowBody
tcp,RSTO,964,55,82,82,0,slowHeaders
tcp,S1,2220,711,99,99,0,slowHeaders
tcp,OTH,60,677,57,57,0,slowRead
tcp,OTH,112,120,50,50,0,slowHeaders
tcp,OTH,60,840,48,48,0,slowHeaders
tcp,OTH,132,10,14,14,0,slowBody
tcp,S1,296,72,100,100,0,slowRead
tcp,OTH,60,958,46,46,0,slowHeaders
tcp,OTH,167,71,79,79,0,slowBody
tcp,S1,370,247,100,100,0,slowHeaders
tcp,RSTO,1644,288,100,100,0,slowRead
tcp,S1,296,420,100,100,0,slowBody
tcp,S1,296,151,100,100,0,slowRead
tcp,S1,148,705,100,100,0,slowBody
tcp,S1,370,465,100,100,0,slowHeaders
tcp,OTH,60,676,56,56,0,slowBody
tcp,OTH,66,347,74,74,0,slowRead
tcp,S1,148,412,100,100,0,slowBody
tcp,OTH,60,773,39,39,0,slowBody
tcp,RSTO,1151,396,100,100,0,slowHeaders
tcp,OTH,60,1127,54,54,0,slowBody
tcp,RSTO,1183,8,33,32,0,slowBody
tcp,S1,296,391,100,100,0,slowRead
tcp,S1,370,314,100,100,0,slowBody
tcp,S2,4034,200,100,100,0,slowHeaders
tcp,OTH,83,15,19,19,0,slowBody
tcp,S1,296,471,100,100,0,slowRead
tcp,S1,222,650,100,100,0,slowRead
tcp,S1,296,276,100,100,0,slowRead
tcp,S1,370,213,100,100,0,slowHeaders
tcp,S1,370,394,100,100,0,slowBody
tcp,S1,370,336,100,100,0,slowHeaders
tcp,S1,370,420,100,100,0,slowBody
tcp,OTH,60,777,47,47,0,slowRead
tcp,S1,370,978,100,100,0,slowRead
tcp,S1,296,561,100,100,0,slowBody
tcp,OTH,106,204,50,50,0,slowHeaders
tcp,OTH,114,278,50,50,0,slowBody
tcp,S1,222,831,100,100,0,slowBody
tcp,S1,370,272,100,100,0,slowBody
tcp,OTH,99,190,50,50,0,slowBody
tcp,OTH,66,349,76,76,0,slowRead
tcp,OTH,66,430,84,84,0,slowRead
tcp,S1,370,547,100,100,0,slowBody
tcp,RSTO,924,123,100,100,0,slowRead
tcp,S1,370,669,100,100,0,slowHeaders
tcp,OTH,60,12,59,59,0,slowRead
tcp,OTH,66,464,87,87,0,slowRead
tcp,S1,222,988,100,100,0,slowRead
tcp,S1,296,232,100,100,0,slowRead
tcp,OTH,66,430,100,100,0,slowHeaders
tcp,OTH,66,477,88,88,0,slowRead
tcp,S1,665,115,100,100,0,slowBody
tcp,S1,370,424,100,100,0,slowHeaders
tcp,S1,370,482,100,100,0,slowBody
tcp,RSTO,2567,318,99,99,0,slowBody
tcp,S1,296,397,100,100,0,slowBody
tcp,OTH,66,340,76,76,0,slowBody
tcp,OTH,525,298,53,53,0,slowBody
tcp,S1,296,789,100,100,0,slowBody
tcp,S1,548,562,96,96,0,slowBody
tcp,S1,370,685,100,100,0,slowRead
tcp,OTH,60,1099,50,50,0,slowHeaders
tcp,S1,74,239,100,100,0,slowBody
tcp,OTH,60,898,33,33,0,slowBody
tcp,S1,148,133,100,100,0,slowBody
tcp,OTH,66,594,86,86,0,slowBody
tcp,OTH,113,183,50,50,0,slowHeaders
tcp,S1,296,152,100,100,0,slowBody
tcp,OTH,66,538,85,85,0,slowBody
tcp,S1,370,556,100,100,0,slowHeaders
tcp,S1,763,104,95,94,0,slowBody
tcp,RSTO,1078,473,100,100,0,slowRead
tcp,S1,296,554,100,100,0,slowRead
tcp,S1,370,304,100,100,0,slowBody
tcp,RSTO,3430,391,100,100,0,slowRead
tcp,RSTO,1332,635,100,100,0,slowBody
tcp,S1,370,475,100,100,0,slowHeaders
tcp,S1,370,524,100,100,0,slowHeaders
tcp,S1,370,788,100,100,0,slowRead
tcp,S1,902,150,100,100,0,slowRead
tcp,S1,148,249,99,98,0,slowRead
tcp,OTH,105,230,50,50,0,slowRead
tcp,S1,370,155,100,100,0,slowRead
tcp,S1,296,466,100,100,0,slowRead
tcp,S1,296,458,100,100,0,slowBody
tcp,OTH,519,1,13,13,0,slowHeaders
tcp,RSTO,802,126,100,100,0,slowHeaders
tcp,OTH,110,190,50,50,0,slowBody
tcp,S1,370,821,100,100,0,slowRead
tcp,S1,370,615,100,100,0,slowHeaders
tcp,S1,370,330,100,100,0,slowHeaders
tcp,S1,296,149,100,100,0,slowBody
tcp,S1,296,543,99,99,0,slowHeaders
tcp,OTH,112,231,52,52,0,slowRead
tcp,OTH,114,24,52,52,0,slowRead
tcp,S1,296,672,100,100,0,slowRead
tcp,S1,296,164,100,100,0,slowBody
tcp,OTH,101,25,33,33,0,slowRead
tcp,OTH,481,5,53,53,0,slowHeaders
tcp,S1,968,87,89,88,0,slowRead
tcp,OTH,66,378,90,90,0,slowRead
tcp,OTH,481,4,53,53,0,slowHeaders
tcp,RSTO,1131,252,100,100,0,slowRead
tcp,RSTO,1129,372,100,100,0,slowHeaders
tcp,S1,74,157,100,100,0,slowBody
tcp,S1,370,602,100,100,0,slowHeaders
tcp,S1,74,354,100,100,0,slowBody
tcp,S1,296,308,100,100,0,slowRead
tcp,S1,370,485,100,100,0,slowBody
tcp,S1,370,748,100,100,0,slowHeaders
tcp,S1,370,329,100,100,0,slowBody
tcp,S1,955,93,97,96,0,slowRead
tcp,S1,296,326,100,100,0,slowBody
tcp,S1,296,110,100,100,0,slowRead
tcp,S1,400,193,99,99,0,slowHeaders
tcp,S1,370,627,100,100,0,slowBody
tcp,S1,296,443,100,100,0,slowBody
tcp,S1,370,687,100,100,0,slowRead
tcp,OTH,66,620,74,74,0,slowRead
tcp,S1,370,317,100,100,0,slowHeaders
tcp,S1,370,343,100,100,0,slowHeaders
tcp,S1,74,634,100,100,0,slowRead
tcp,S1,296,102,100,100,0,slowBody
tcp,OTH,66,520,89,89,0,slowHeaders
tcp,OTH,66,298,59,59,0,slowHeaders
tcp,S1,296,407,100,100,0,slowRead
tcp,S1,986,716,100,100,0,slowRead
tcp,S1,296,614,100,100,0,slowBody
tcp,OTH,106,225,50,50,0,slowRead
tcp,S1,148,180,100,100,0,slowHeaders
tcp,OTH,117,213,50,50,0,slowBody
tcp,S1,74,571,100,100,0,slowRead
tcp,OTH,98,206,50,50,0,slowHeaders
tcp,S1,74,132,100,100,0,slowBody
tcp,OTH,66,621,90,90,0,slowRead
tcp,OTH,124,217,50,50,0,slowRead
tcp,OTH,66,290,54,54,0,slowHeaders
tcp,OTH,66,498,90,90,0,slowRead
tcp,S1,370,655,100,100,0,slowHeaders
tcp,OTH,66,384,89,89,0,slowBody
tcp,S1,74,165,100,100,0,slowBody
tcp,S1,296,464,100,100,0,slowBody
tcp,S1,370,435,100,100,0,slowBody
tcp,OTH,145,487,100,100,0,slowHeaders
tcp,S1,74,73,91,91,0,slowHeaders
tcp,S2,4760,217,100,100,0,slowBody
tcp,OTH,60,1073,45,45,0,slowHeaders
tcp,S1,296,637,100,100,0,slowBody
tcp,S1,370,423,100,100,0,slowRead
tcp,RSTO,973,433,100,100,0,slowHeaders
tcp,OTH,60,793,35,35,0,slowRead
tcp,S1,370,156,100,100,0,slowRead
tcp,RSTO,914,153,100,100,0,slowHeaders
tcp,S1,370,860,100,100,0,slowRead
tcp,S1,665,109,99,99,0,slowBody
tcp,S1,74,299,100,100,0,slowHeaders
tcp,S1,370,434,100,100,0,slowHeaders
tcp,OTH,96,200,50,50,0,slowHeaders
tcp,S1,296,24,100,100,0,slowBody
tcp,OTH,66,531,71,71,0,slowBody
tcp,S2,1595,159,100,100,0,slowBody
tcp,OTH,66,12,59,59,0,slowRead
tcp,S1,296,46,100,100,0,slowBody
tcp,OTH,156,511,83,83,0,slowRead
tcp,RSTO,2247,354,100,100,0,slowRead
tcp,OTH,60,523,83,83,0,slowRead
tcp,OTH,60,739,46,46,0,slowBody
tcp,OTH,98,30,42,42,0,slowBody
tcp,S1,222,764,100,100,0,slowBody
tcp,RSTO,1121,69,84,84,0,slowBody
tcp,OTH,60,872,48,48,0,slowHeaders
tcp,S1,296,257,100,100,0,slowRead
tcp,S1,370,430,100,100,0,slowBody
tcp,S1,370,257,100,100,0,slowBody
tcp,S1,296,695,100,100,0,slowBody
tcp,OTH,66,476,89,89,0,slowRead
tcp,S1,74,184,100,100,0,slowHeaders
tcp,S1,296,646,100,100,0,slowHeaders
tcp,RSTO,905,194,100,100,0,slowHeaders
tcp,S1,296,740,100,100,0,slowBody
tcp,RSTO,4479,403,100,100,0,slowBody
tcp,OTH,60,1177,49,49,0,slowRead
tcp,OTH,126,175,50,50,0,slowBody
tcp,S1,370,804,100,100,0,slowRead
tcp,OTH,66,442,85,85,0,slowRead
tcp,RSTO,1190,167,100,100,0,slowBody
tcp,S1,222,639,100,100,0,slowBody
tcp,RSTO,971,191,100,100,0,slowHeaders
tcp,OTH,98,88,50,50,0,slowHeaders
tcp,S1,370,570,100,100,0,slowBody
tcp,RSTO,1169,373,100,100,0,slowBody
tcp,OTH,151,596,94,94,0,slowHeaders
tcp,OTH,66,608,90,90,0,slowRead
tcp,S1,370,474,100,100,0,slowBody
tcp,S1,943,51,66,65,0,slowRead
tcp,OTH,60,714,51,51,0,slowHeaders
tcp,OTH,116,88,50,50,0,slowHeaders
tcp,S1,370,644,100,100,0,slowBody
tcp,OTH,110,34,46,46,0,slowBody
tcp,S1,370,910,100,100,0,slowRead
tcp,S1,148,503,100,100,0,slowRead
tcp,S1,222,936,100,100,0,slowRead
tcp,OTH,60,814,47,47,0,slowHeaders
tcp,S1,296,601,100,100,0,slowBody
tcp,OTH,60,836,42,42,0,slowRead
tcp,S1,370,298,100,100,0,slowHeaders
tcp,S1,296,465,100,100,0,slowHeaders
tcp,RSTO,1003,53,54,54,0,slowHeaders
tcp,S1,758,47,80,79,0,slowHeaders
tcp,S1,624,88,92,91,0,slowHeaders
tcp,S1,222,43,78,78,0,slowRead
tcp,RSTO,1264,482,100,100,0,slowRead
tcp,S1,296,641,100,100,0,slowBody
tcp,S1,296,431,100,100,0,slowBody
tcp,S1,621,783,100,100,0,slowRead
tcp,OTH,94,19,19,19,0,slowRead
tcp,OTH,60,1155,49,49,0,slowRead
tcp,RSTO,1256,311,100,100,0,slowRead
tcp,OTH,66,317,63,63,0,slowRead
tcp,S1,370,298,99,99,0,slowHeaders
tcp,S1,296,320,100,100,0,slowBody
tcp,OTH,60,706,75,75,0,slowRead
tcp,S1,74,649,100,100,0,slowRead
tcp,S1,987,169,100,100,0,slowRead
tcp,RSTO,1300,232,100,100,0,slowRead
tcp,S1,370,471,100,100,0,slowBody
tcp,S1,608,18,66,65,0,slowHeaders
tcp,S1,222,540,100,100,0,slowBody
tcp,OTH,94,58,54,54,0,slowHeaders
tcp,OTH,60,18,62,62,0,slowRead
tcp,OTH,66,403,100,100,0,slowHeaders
